Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2023-02-14 22:00:00,Netherlands,Netherlands,NL,402.78,504.38,20.61,17.63,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-14 23:00:00,Netherlands,Netherlands,NL,402.34,503.86,20.7,17.55,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-15 00:00:00,Netherlands,Netherlands,NL,399.71,500.65,21.22,18.07,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-15 01:00:00,Netherlands,Netherlands,NL,397.54,498.0,21.65,18.48,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-15 02:00:00,Netherlands,Netherlands,NL,398.11,498.7,21.53,18.35,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-15 03:00:00,Netherlands,Netherlands,NL,399.83,500.81,21.19,17.95,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-15 04:00:00,Netherlands,Netherlands,NL,395.27,495.23,22.09,19.01,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-15 05:00:00,Netherlands,Netherlands,NL,393.18,492.89,22.4,18.86,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-15 06:00:00,Netherlands,Netherlands,NL,390.07,488.93,23.09,20.1,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-15 07:00:00,Netherlands,Netherlands,NL,382.15,479.35,24.61,21.79,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-15 08:00:00,Netherlands,Netherlands,NL,311.42,397.42,38.62,36.5,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-15 09:00:00,Netherlands,Netherlands,NL,273.03,352.52,46.19,44.27,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-15 10:00:00,Netherlands,Netherlands,NL,246.05,320.53,51.51,49.6,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-15 11:00:00,Netherlands,Netherlands,NL,235.04,307.41,53.68,51.81,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-15 12:00:00,Netherlands,Netherlands,NL,229.67,300.82,54.73,52.9,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-15 13:00:00,Netherlands,Netherlands,NL,231.27,302.51,54.42,52.61,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-15 14:00:00,Netherlands,Netherlands,NL,239.25,312.02,52.85,50.96,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-15 15:00:00,Netherlands,Netherlands,NL,264.13,341.49,47.94,45.95,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-15 16:00:00,Netherlands,Netherlands,NL,311.75,396.74,38.51,35.76,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-15 17:00:00,Netherlands,Netherlands,NL,365.09,458.33,28.04,25.55,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-15 18:00:00,Netherlands,Netherlands,NL,358.39,450.16,29.36,26.83,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-15 19:00:00,Netherlands,Netherlands,NL,348.06,437.34,31.59,28.85,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-15 20:00:00,Netherlands,Netherlands,NL,328.3,413.99,35.4,32.34,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-15 21:00:00,Netherlands,Netherlands,NL,310.97,393.01,38.93,35.55,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-15 22:00:00,Netherlands,Netherlands,NL,304.88,385.58,40.34,36.78,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-15 23:00:00,Netherlands,Netherlands,NL,303.14,379.52,43.98,40.04,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-16 00:00:00,Netherlands,Netherlands,NL,294.5,368.11,46.34,42.17,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-16 01:00:00,Netherlands,Netherlands,NL,292.45,365.97,46.45,42.29,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-16 02:00:00,Netherlands,Netherlands,NL,294.32,368.66,45.84,41.6,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-16 03:00:00,Netherlands,Netherlands,NL,297.34,372.75,45.1,40.79,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-16 04:00:00,Netherlands,Netherlands,NL,299.64,378.19,42.35,38.51,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-16 05:00:00,Netherlands,Netherlands,NL,331.34,417.24,34.7,31.47,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-16 06:00:00,Netherlands,Netherlands,NL,340.27,427.56,33.81,30.58,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-16 07:00:00,Netherlands,Netherlands,NL,341.45,426.91,35.49,32.24,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-16 08:00:00,Netherlands,Netherlands,NL,266.4,339.25,51.41,48.72,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-16 09:00:00,Netherlands,Netherlands,NL,231.47,299.28,57.44,55.12,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-16 10:00:00,Netherlands,Netherlands,NL,213.78,279.93,59.73,57.52,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-16 11:00:00,Netherlands,Netherlands,NL,188.98,250.63,64.23,62.03,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-16 12:00:00,Netherlands,Netherlands,NL,176.68,236.0,66.29,64.14,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-16 13:00:00,Netherlands,Netherlands,NL,174.0,232.67,66.25,64.25,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-16 14:00:00,Netherlands,Netherlands,NL,186.75,248.02,63.19,61.3,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-16 15:00:00,Netherlands,Netherlands,NL,196.7,259.15,61.23,59.28,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-16 16:00:00,Netherlands,Netherlands,NL,230.83,297.96,54.5,52.29,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-16 17:00:00,Netherlands,Netherlands,NL,271.03,343.56,46.58,44.14,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-16 18:00:00,Netherlands,Netherlands,NL,267.06,338.71,47.36,44.94,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-16 19:00:00,Netherlands,Netherlands,NL,260.16,328.49,50.52,47.83,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-16 20:00:00,Netherlands,Netherlands,NL,234.86,299.72,54.12,51.21,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-16 21:00:00,Netherlands,Netherlands,NL,221.76,284.33,56.4,53.34,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-16 22:00:00,Netherlands,Netherlands,NL,205.21,263.79,59.72,56.34,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-16 23:00:00,Netherlands,Netherlands,NL,202.87,260.26,60.35,56.89,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-17 00:00:00,Netherlands,Netherlands,NL,196.04,251.82,61.48,57.83,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-17 01:00:00,Netherlands,Netherlands,NL,188.3,242.51,63.03,59.31,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-17 02:00:00,Netherlands,Netherlands,NL,187.64,241.69,63.25,59.61,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-17 03:00:00,Netherlands,Netherlands,NL,184.95,238.5,63.78,59.77,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-17 04:00:00,Netherlands,Netherlands,NL,185.49,239.13,63.66,60.31,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-17 05:00:00,Netherlands,Netherlands,NL,184.03,237.65,64.01,60.4,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-17 06:00:00,Netherlands,Netherlands,NL,197.87,254.39,61.19,58.31,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-17 07:00:00,Netherlands,Netherlands,NL,207.75,266.5,59.29,56.54,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-17 08:00:00,Netherlands,Netherlands,NL,163.59,217.22,68.17,65.96,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-17 09:00:00,Netherlands,Netherlands,NL,141.65,192.16,72.75,70.69,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-17 10:00:00,Netherlands,Netherlands,NL,130.68,179.37,75.02,72.98,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-17 11:00:00,Netherlands,Netherlands,NL,126.84,175.11,75.65,73.64,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-17 12:00:00,Netherlands,Netherlands,NL,126.4,174.78,75.68,73.67,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-17 13:00:00,Netherlands,Netherlands,NL,123.26,171.28,76.05,73.85,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-17 14:00:00,Netherlands,Netherlands,NL,122.38,169.9,76.21,73.86,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-17 15:00:00,Netherlands,Netherlands,NL,133.96,183.24,73.89,71.55,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-17 16:00:00,Netherlands,Netherlands,NL,172.03,226.92,66.47,63.68,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-17 17:00:00,Netherlands,Netherlands,NL,215.99,276.59,58.17,55.32,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-17 18:00:00,Netherlands,Netherlands,NL,219.51,280.57,57.65,54.75,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-17 19:00:00,Netherlands,Netherlands,NL,217.67,278.29,58.1,55.03,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-17 20:00:00,Netherlands,Netherlands,NL,221.27,282.51,57.57,54.25,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-17 21:00:00,Netherlands,Netherlands,NL,221.15,282.28,57.86,54.3,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-17 22:00:00,Netherlands,Netherlands,NL,217.34,277.6,58.73,54.81,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-17 23:00:00,Netherlands,Netherlands,NL,204.15,261.52,61.38,57.27,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-18 00:00:00,Netherlands,Netherlands,NL,186.64,240.31,64.51,60.32,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-18 01:00:00,Netherlands,Netherlands,NL,179.76,232.55,64.89,59.96,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-18 02:00:00,Netherlands,Netherlands,NL,178.59,231.16,65.01,59.99,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-18 03:00:00,Netherlands,Netherlands,NL,178.12,230.58,65.0,59.9,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-18 04:00:00,Netherlands,Netherlands,NL,176.11,228.09,65.36,59.74,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-18 05:00:00,Netherlands,Netherlands,NL,178.41,230.76,64.93,61.54,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-18 06:00:00,Netherlands,Netherlands,NL,177.95,230.76,64.99,60.84,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-18 07:00:00,Netherlands,Netherlands,NL,188.32,243.56,62.9,59.82,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-18 08:00:00,Netherlands,Netherlands,NL,150.36,202.26,70.38,67.95,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-18 09:00:00,Netherlands,Netherlands,NL,135.44,185.76,73.32,71.12,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-18 10:00:00,Netherlands,Netherlands,NL,130.82,180.82,74.28,72.14,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-18 11:00:00,Netherlands,Netherlands,NL,127.8,177.3,74.94,72.8,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-18 12:00:00,Netherlands,Netherlands,NL,126.51,175.57,75.07,73.04,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-18 13:00:00,Netherlands,Netherlands,NL,125.52,174.35,75.36,73.32,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-18 14:00:00,Netherlands,Netherlands,NL,128.83,178.12,74.62,72.52,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-18 15:00:00,Netherlands,Netherlands,NL,143.0,194.52,71.85,69.64,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-18 16:00:00,Netherlands,Netherlands,NL,175.84,232.18,65.41,62.85,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-18 17:00:00,Netherlands,Netherlands,NL,222.23,284.38,56.83,53.64,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-18 18:00:00,Netherlands,Netherlands,NL,229.7,293.31,55.69,52.28,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-18 19:00:00,Netherlands,Netherlands,NL,239.19,305.33,53.09,49.71,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-18 20:00:00,Netherlands,Netherlands,NL,228.27,292.18,55.12,51.13,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-18 21:00:00,Netherlands,Netherlands,NL,218.7,280.72,57.07,52.88,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-18 22:00:00,Netherlands,Netherlands,NL,216.14,277.28,57.51,54.03,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-18 23:00:00,Netherlands,Netherlands,NL,208.45,268.04,59.08,55.44,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-19 00:00:00,Netherlands,Netherlands,NL,189.07,244.32,62.89,59.22,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-19 01:00:00,Netherlands,Netherlands,NL,181.88,235.88,64.27,60.67,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-19 02:00:00,Netherlands,Netherlands,NL,186.82,241.26,63.2,59.53,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-19 03:00:00,Netherlands,Netherlands,NL,199.6,256.61,60.69,56.6,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-19 04:00:00,Netherlands,Netherlands,NL,187.88,242.81,63.0,58.96,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-19 05:00:00,Netherlands,Netherlands,NL,195.78,252.93,61.45,57.29,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-19 06:00:00,Netherlands,Netherlands,NL,236.62,302.87,53.57,48.85,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-19 07:00:00,Netherlands,Netherlands,NL,292.65,370.8,44.08,38.51,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-19 08:00:00,Netherlands,Netherlands,NL,211.64,278.81,59.5,55.97,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-19 09:00:00,Netherlands,Netherlands,NL,188.99,252.88,63.95,60.87,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-19 10:00:00,Netherlands,Netherlands,NL,171.13,231.82,67.34,64.45,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-19 11:00:00,Netherlands,Netherlands,NL,176.86,239.05,66.63,63.73,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-19 12:00:00,Netherlands,Netherlands,NL,177.69,240.24,66.49,63.55,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-19 13:00:00,Netherlands,Netherlands,NL,174.75,237.04,67.0,63.94,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-19 14:00:00,Netherlands,Netherlands,NL,176.63,238.65,66.37,61.72,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-19 15:00:00,Netherlands,Netherlands,NL,187.49,250.88,63.26,57.11,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-19 16:00:00,Netherlands,Netherlands,NL,228.9,297.34,55.74,50.18,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-19 17:00:00,Netherlands,Netherlands,NL,306.52,384.58,42.85,38.0,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-19 18:00:00,Netherlands,Netherlands,NL,331.05,413.81,38.47,34.61,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-19 19:00:00,Netherlands,Netherlands,NL,338.1,423.82,35.48,31.63,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-19 20:00:00,Netherlands,Netherlands,NL,319.66,402.4,37.77,33.87,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-19 21:00:00,Netherlands,Netherlands,NL,285.14,360.76,43.85,40.05,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-19 22:00:00,Netherlands,Netherlands,NL,239.17,304.71,52.9,49.21,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-19 23:00:00,Netherlands,Netherlands,NL,193.63,249.28,62.22,58.41,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-20 00:00:00,Netherlands,Netherlands,NL,165.74,214.95,67.91,64.0,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-20 01:00:00,Netherlands,Netherlands,NL,161.35,209.65,68.59,64.7,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-20 02:00:00,Netherlands,Netherlands,NL,160.17,208.19,68.69,64.9,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-20 03:00:00,Netherlands,Netherlands,NL,158.14,205.85,69.0,65.35,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-20 04:00:00,Netherlands,Netherlands,NL,160.66,208.96,68.51,64.97,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-20 05:00:00,Netherlands,Netherlands,NL,161.59,209.98,68.9,65.5,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-20 06:00:00,Netherlands,Netherlands,NL,178.98,230.82,65.85,62.65,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-20 07:00:00,Netherlands,Netherlands,NL,190.94,245.37,63.75,60.7,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-20 08:00:00,Netherlands,Netherlands,NL,150.55,201.4,71.44,69.11,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-20 09:00:00,Netherlands,Netherlands,NL,135.61,184.65,74.46,72.33,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-20 10:00:00,Netherlands,Netherlands,NL,127.15,175.38,75.79,73.75,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-20 11:00:00,Netherlands,Netherlands,NL,126.25,174.51,75.97,73.96,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-20 12:00:00,Netherlands,Netherlands,NL,123.46,171.37,76.33,74.34,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-20 13:00:00,Netherlands,Netherlands,NL,125.59,173.78,75.97,73.96,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-20 14:00:00,Netherlands,Netherlands,NL,131.96,180.85,75.05,72.97,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-20 15:00:00,Netherlands,Netherlands,NL,141.02,191.21,73.23,71.05,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-20 16:00:00,Netherlands,Netherlands,NL,179.85,236.09,65.56,63.23,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-20 17:00:00,Netherlands,Netherlands,NL,227.41,289.02,57.28,54.47,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-20 18:00:00,Netherlands,Netherlands,NL,231.66,293.9,56.85,53.92,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-20 19:00:00,Netherlands,Netherlands,NL,231.95,294.39,56.92,53.89,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-20 20:00:00,Netherlands,Netherlands,NL,227.14,289.15,57.32,54.19,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-20 21:00:00,Netherlands,Netherlands,NL,220.9,281.74,58.25,54.96,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-20 22:00:00,Netherlands,Netherlands,NL,205.94,263.27,61.64,58.07,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-20 23:00:00,Netherlands,Netherlands,NL,203.49,260.08,62.31,58.38,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-21 00:00:00,Netherlands,Netherlands,NL,202.44,258.56,62.69,58.6,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-21 01:00:00,Netherlands,Netherlands,NL,206.54,263.06,62.56,58.24,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-21 02:00:00,Netherlands,Netherlands,NL,222.32,282.68,58.9,54.6,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-21 03:00:00,Netherlands,Netherlands,NL,236.31,299.78,56.21,51.83,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-21 04:00:00,Netherlands,Netherlands,NL,260.99,328.77,52.37,47.94,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-21 05:00:00,Netherlands,Netherlands,NL,299.35,375.93,44.2,40.21,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-21 06:00:00,Netherlands,Netherlands,NL,326.02,407.92,39.31,35.7,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-21 07:00:00,Netherlands,Netherlands,NL,334.48,417.28,38.86,35.23,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-21 08:00:00,Netherlands,Netherlands,NL,264.31,338.5,51.18,48.4,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-21 09:00:00,Netherlands,Netherlands,NL,236.85,307.88,55.28,52.87,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-21 10:00:00,Netherlands,Netherlands,NL,230.4,300.7,56.56,54.24,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-21 11:00:00,Netherlands,Netherlands,NL,226.12,297.07,56.42,54.13,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-21 12:00:00,Netherlands,Netherlands,NL,223.56,294.53,56.68,54.33,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-21 13:00:00,Netherlands,Netherlands,NL,230.4,301.78,56.27,53.89,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-21 14:00:00,Netherlands,Netherlands,NL,240.13,313.61,54.05,51.63,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-21 15:00:00,Netherlands,Netherlands,NL,271.57,349.51,48.52,46.11,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-21 16:00:00,Netherlands,Netherlands,NL,322.54,409.29,38.68,35.94,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-21 17:00:00,Netherlands,Netherlands,NL,410.27,510.04,22.95,19.36,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-21 18:00:00,Netherlands,Netherlands,NL,407.14,507.54,23.03,19.32,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-21 19:00:00,Netherlands,Netherlands,NL,407.0,509.05,21.3,17.83,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-02-21 20:00:00,Netherlands,Netherlands,NL,408.66,511.41,19.63,16.45,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
